#a,b,type
:2016-07-04 200820000-0500:1.0,2.01781434968,1
:2016-07-04 200821000-0500:1.0,2.07322977765,1
:2016-07-04 200822000-0500:1.0,1.90607311246,1
:2016-07-04 200823000-0500:1.0,1.97905140966,1
:2016-07-04 200824000-0500:1.0,2.1921563731,1
:2016-07-04 200825000-0500:1.0,1.99457855069,1
:2016-07-04 200826000-0500:1.0,1.88400683372,1
:2016-07-04 200827000-0500:1.0,1.8432492771,1
:2016-07-04 200828000-0500:1.0,2.18461456034,1
:2016-07-04 200829000-0500:1.0,2.03026642529,1
:2016-07-04 200830000-0500:1.0,1.82225125599,1
:2016-07-04 200831000-0500:1.0,1.97815188525,1
:2016-07-04 200832000-0500:1.0,1.87082879294,1
:2016-07-04 200833000-0500:1.0,1.97386663957,1
:2016-07-04 200834000-0500:1.0,2.00859695893,1
:2016-07-04 200835000-0500:1.0,2.02637661733,1
:2016-07-04 200836000-0500:1.0,2.06292059104,1
:2016-07-04 200837000-0500:1.0,2.12170828207,1
:2016-07-04 200838000-0500:1.0,2.01468158249,1
:2016-07-04 200839000-0500:1.0,2.10772724312,1
:2016-07-04 200840000-0500:1.0,2.00063295804,1
:2016-07-04 200841000-0500:1.0,1.76512204119,1
:2016-07-04 200842000-0500:1.0,1.84943526448,1
:2016-07-04 200843000-0500:1.0,2.01299968426,1
:2016-07-04 200844000-0500:1.0,2.05454319967,1
:2016-07-04 200845000-0500:1.0,2.17646437276,1
:2016-07-04 200846000-0500:1.0,1.98235784168,1
:2016-07-04 200847000-0500:1.0,2.00193865084,1
:2016-07-04 200848000-0500:1.0,1.95566770169,1
:2016-07-04 200849000-0500:1.0,2.05431315971,1
:2016-07-04 200850000-0500:1.0,1.94912159335,1
:2016-07-04 200851000-0500:1.0,1.98815539103,1
:2016-07-04 200852000-0500:1.0,2.18011402477,1
:2016-07-04 200853000-0500:1.0,1.99812036257,1
:2016-07-04 200854000-0500:1.0,2.17735524129,1
:2016-07-04 200855000-0500:1.0,1.83076666386,1
:2016-07-04 200856000-0500:1.0,1.85417392347,1
:2016-07-04 200857000-0500:1.0,1.92337246198,1
:2016-07-04 200858000-0500:1.0,2.05329839671,1
:2016-07-04 200859000-0500:1.0,2.22122606217,1
:2016-07-04 200900000-0500:1.0,2.17102316052,1
:2016-07-04 200901000-0500:1.0,2.04812441008,1
:2016-07-04 200902000-0500:1.0,2.01039476432,1
:2016-07-04 200903000-0500:1.0,1.99913920345,1
:2016-07-04 200904000-0500:1.0,1.93783110607,1
:2016-07-04 200905000-0500:1.0,1.97492274375,1
:2016-07-04 200906000-0500:1.0,1.82395291334,1
:2016-07-04 200907000-0500:1.0,2.09565587266,1
:2016-07-04 200908000-0500:1.0,1.91094397875,1
:2016-07-04 200909000-0500:1.0,2.05252815284,1
:2016-07-04 200910000-0500:1.0,2.02347958606,1
:2016-07-04 200911000-0500:1.0,1.9974024395,1
:2016-07-04 200912000-0500:1.0,1.95835267565,1
:2016-07-04 200913000-0500:1.0,2.12809044513,1
:2016-07-04 200914000-0500:1.0,2.06795455276,1
:2016-07-04 200915000-0500:1.0,1.90743175816,1
:2016-07-04 200916000-0500:1.0,1.89779819869,1
:2016-07-04 200917000-0500:1.0,2.02305114944,1
:2016-07-04 200918000-0500:1.0,2.16231465809,1
:2016-07-04 200919000-0500:1.0,1.9525462394,1
:2016-07-04 200920000-0500:1.0,2.04740656444,1
:2016-07-04 200921000-0500:1.0,1.89190411009,1
:2016-07-04 200922000-0500:1.0,1.9768479379,1
:2016-07-04 200923000-0500:1.0,2.02382333024,1
:2016-07-04 200924000-0500:1.0,1.86977891068,1
:2016-07-04 200925000-0500:1.0,2.09417348261,1
:2016-07-04 200926000-0500:1.0,1.9346234131,1
:2016-07-04 200927000-0500:1.0,2.07935463626,1
:2016-07-04 200928000-0500:1.0,1.90608622769,1
:2016-07-04 200929000-0500:1.0,2.08260073259,1
:2016-07-04 200930000-0500:1.0,2.11114216522,1
:2016-07-04 200931000-0500:1.0,2.02222190693,1
:2016-07-04 200932000-0500:1.0,1.87708752644,1
:2016-07-04 200933000-0500:1.0,2.08270572859,1
:2016-07-04 200934000-0500:1.0,2.10925439084,1
:2016-07-04 200935000-0500:1.0,1.96374688802,1
:2016-07-04 200936000-0500:1.0,1.78160575243,1
:2016-07-04 200937000-0500:1.0,2.17004577251,1
:2016-07-04 200938000-0500:1.0,1.9904307061,1
:2016-07-04 200939000-0500:1.0,2.07668938381,1
:2016-07-04 200940000-0500:1.0,1.94320368658,1
:2016-07-04 200941000-0500:1.0,2.04656062331,1
:2016-07-04 200942000-0500:1.0,1.93628996613,1
:2016-07-04 200943000-0500:1.0,1.9208479458,1
:2016-07-04 200944000-0500:1.0,2.01678959384,1
:2016-07-04 200945000-0500:1.0,2.01617971643,1
:2016-07-04 200946000-0500:1.0,1.90909610529,1
:2016-07-04 200947000-0500:1.0,1.74003987587,1
:2016-07-04 200948000-0500:1.0,2.11694420968,1
:2016-07-04 200949000-0500:1.0,1.9178121173,1
:2016-07-04 200950000-0500:1.0,1.95614024005,1
:2016-07-04 200951000-0500:1.0,1.84830866507,1
:2016-07-04 200952000-0500:1.0,1.88288093641,1
:2016-07-04 200953000-0500:1.0,2.0135370406,1
:2016-07-04 200954000-0500:1.0,1.94142361095,1
:2016-07-04 200955000-0500:1.0,2.0213065104,1
:2016-07-04 200956000-0500:1.0,1.82291567178,1
:2016-07-04 200957000-0500:1.0,1.97504744376,1
:2016-07-04 200958000-0500:1.0,1.9734117679,1
:2016-07-04 200959000-0500:1.0,2.06476696128,1
:2016-07-04 201000000-0500:1.0,2.00373246695,1
:2016-07-04 201001000-0500:1.0,1.94589951119,1
:2016-07-04 201002000-0500:1.0,1.94122631081,1
:2016-07-04 201003000-0500:1.0,1.9081385527,1
:2016-07-04 201004000-0500:1.0,1.75305708191,1
:2016-07-04 201005000-0500:1.0,1.91969234526,1
:2016-07-04 201006000-0500:1.0,2.04080335075,1
:2016-07-04 201007000-0500:1.0,2.08779721165,1
:2016-07-04 201008000-0500:1.0,1.96080483783,1
:2016-07-04 201009000-0500:1.0,2.09497324669,1
:2016-07-04 201010000-0500:1.0,2.07169793557,1
:2016-07-04 201011000-0500:1.0,1.980786158,1
:2016-07-04 201012000-0500:1.0,2.0892582477,1
:2016-07-04 201013000-0500:1.0,1.91300963404,1
:2016-07-04 201014000-0500:1.0,2.14652660437,1
:2016-07-04 201015000-0500:1.0,2.11358191752,1
:2016-07-04 201016000-0500:1.0,1.87605614845,1
:2016-07-04 201017000-0500:1.0,2.03345761789,1
:2016-07-04 201018000-0500:1.0,1.9127460229,1
:2016-07-04 201019000-0500:1.0,2.03859700478,1
:2016-07-04 201020000-0500:1.0,2.03117003555,1
:2016-07-04 201021000-0500:1.0,2.02733523213,1
:2016-07-04 201022000-0500:1.0,1.93233016106,1
:2016-07-04 201023000-0500:1.0,1.88121797521,1
:2016-07-04 201024000-0500:1.0,2.09157455252,1
:2016-07-04 201025000-0500:1.0,1.96515321174,1
:2016-07-04 201026000-0500:1.0,1.89411665061,1
:2016-07-04 201027000-0500:1.0,1.88337301326,1
:2016-07-04 201028000-0500:1.0,2.14863863545,1
:2016-07-04 201029000-0500:1.0,2.06575973608,1
:2016-07-04 201030000-0500:1.0,1.92706677343,1
:2016-07-04 201031000-0500:1.0,2.04300251743,1
:2016-07-04 201032000-0500:1.0,1.9944588734,1
:2016-07-04 201033000-0500:1.0,2.02427367041,1
:2016-07-04 201034000-0500:1.0,1.97254045019,1
:2016-07-04 201035000-0500:1.0,2.06164158992,1
:2016-07-04 201036000-0500:1.0,1.9774556093,1
:2016-07-04 201037000-0500:1.0,1.81498430146,1
:2016-07-04 201038000-0500:1.0,2.05975912719,1
:2016-07-04 201039000-0500:1.0,1.87393884421,1
:2016-07-04 201040000-0500:1.0,2.05159659841,1
:2016-07-04 201041000-0500:1.0,1.9144301513,1
:2016-07-04 201042000-0500:1.0,2.00648169025,1
:2016-07-04 201043000-0500:1.0,2.03354815525,1
:2016-07-04 201044000-0500:1.0,1.8900226755,1
:2016-07-04 201045000-0500:1.0,1.8435545676,1
:2016-07-04 201046000-0500:1.0,1.98625040026,1
:2016-07-04 201047000-0500:1.0,2.22644789048,1
:2016-07-04 201048000-0500:1.0,2.07672591545,1
:2016-07-04 201049000-0500:1.0,1.93582780873,1
:2016-07-04 201050000-0500:1.0,1.9353269582,1
:2016-07-04 201051000-0500:1.0,1.97764369055,1
:2016-07-04 201052000-0500:1.0,1.93486180247,1
:2016-07-04 201053000-0500:1.0,1.93748938463,1
:2016-07-04 201054000-0500:1.0,2.02024473575,1
:2016-07-04 201055000-0500:1.0,1.93688720775,1
:2016-07-04 201056000-0500:1.0,2.03378426789,1
:2016-07-04 201057000-0500:1.0,2.04251534555,1
:2016-07-04 201058000-0500:1.0,1.95589673596,1
:2016-07-04 201059000-0500:1.0,1.84087429453,1
:2016-07-04 201100000-0500:1.0,2.07405670449,1
:2016-07-04 201101000-0500:1.0,1.94337061643,1
:2016-07-04 201102000-0500:1.0,2.18714141256,1
:2016-07-04 201103000-0500:1.0,2.02399532378,1
:2016-07-04 201104000-0500:1.0,2.02904941439,1
:2016-07-04 201105000-0500:1.0,2.07897023976,1
:2016-07-04 201106000-0500:1.0,2.14632020596,1
:2016-07-04 201107000-0500:1.0,1.96655794406,1
:2016-07-04 201108000-0500:1.0,2.08749276213,1
:2016-07-04 201109000-0500:1.0,2.08036184626,1
:2016-07-04 201110000-0500:1.0,2.04329928554,1
:2016-07-04 201111000-0500:1.0,2.18262964761,1
:2016-07-04 201112000-0500:1.0,2.00246369861,1
:2016-07-04 201113000-0500:1.0,1.8785665951,1
:2016-07-04 201114000-0500:1.0,2.17474729909,1
:2016-07-04 201115000-0500:1.0,1.97780457301,1
:2016-07-04 201116000-0500:1.0,1.9456123024,1
:2016-07-04 201117000-0500:1.0,2.07731231989,1
:2016-07-04 201118000-0500:1.0,2.0278520216,1
:2016-07-04 201119000-0500:1.0,1.94302801473,1
:2016-07-04 201120000-0500:1.0,2.00226267352,1
:2016-07-04 201121000-0500:1.0,1.94020965583,1
:2016-07-04 201122000-0500:1.0,2.10210153675,1
:2016-07-04 201123000-0500:1.0,1.78018530032,1
:2016-07-04 201124000-0500:1.0,2.12682224128,1
:2016-07-04 201125000-0500:1.0,1.78206006734,1
:2016-07-04 201126000-0500:1.0,2.04054503556,1
:2016-07-04 201127000-0500:1.0,1.89569345434,1
:2016-07-04 201128000-0500:1.0,2.1011907382,1
:2016-07-04 201129000-0500:1.0,2.11987192624,1
:2016-07-04 201130000-0500:1.0,2.03900352488,1
:2016-07-04 201131000-0500:1.0,2.05563447239,1
:2016-07-04 201132000-0500:1.0,1.92099137343,1
:2016-07-04 201133000-0500:1.0,1.92375050395,1
:2016-07-04 201134000-0500:1.0,1.97519437834,1
:2016-07-04 201135000-0500:1.0,1.99547794603,1
:2016-07-04 201136000-0500:1.0,2.00431394174,1
:2016-07-04 201137000-0500:1.0,1.89047730913,1
:2016-07-04 201138000-0500:1.0,1.93626065396,1
:2016-07-04 201139000-0500:1.0,1.95121034384,1
:2016-07-04 201140000-0500:1.0,2.00489746117,1
:2016-07-04 201141000-0500:1.0,2.04952787166,1
:2016-07-04 201142000-0500:1.0,2.1014069763,1
:2016-07-04 201143000-0500:1.0,1.97739314555,1
:2016-07-04 201144000-0500:1.0,1.96333986727,1
:2016-07-04 201145000-0500:1.0,1.85094274184,1
:2016-07-04 201146000-0500:1.0,1.91712464916,1
:2016-07-04 201147000-0500:1.0,1.98008329202,1
:2016-07-04 201148000-0500:1.0,2.0144625246,1
:2016-07-04 201149000-0500:1.0,2.02565384876,1
:2016-07-04 201150000-0500:1.0,2.09617547571,1
:2016-07-04 201151000-0500:1.0,2.0201389654,1
:2016-07-04 201152000-0500:1.0,1.87397120698,1
:2016-07-04 201153000-0500:1.0,1.78695240135,1
:2016-07-04 201154000-0500:1.0,1.98170805746,1
:2016-07-04 201155000-0500:1.0,1.89441719189,1
:2016-07-04 201156000-0500:1.0,2.02973948184,1
:2016-07-04 201157000-0500:1.0,2.08748432464,1
:2016-07-04 201158000-0500:1.0,2.07381589759,1
:2016-07-04 201159000-0500:1.0,2.10226167102,1
:2016-07-04 201200000-0500:1.0,2.05727053918,1
:2016-07-04 201201000-0500:1.0,2.15402890381,1
:2016-07-04 201202000-0500:1.0,2.02345625445,1
:2016-07-04 201203000-0500:1.0,1.91939322665,1
:2016-07-04 201204000-0500:1.0,2.21937533709,1
:2016-07-04 201205000-0500:1.0,1.91760827222,1
:2016-07-04 201206000-0500:1.0,1.94763987091,1
:2016-07-04 201207000-0500:1.0,2.03147635512,1
:2016-07-04 201208000-0500:1.0,2.03869082776,1
:2016-07-04 201209000-0500:1.0,1.92872278272,1
:2016-07-04 201210000-0500:1.0,2.04177576442,1
:2016-07-04 201211000-0500:1.0,2.05216566052,1
:2016-07-04 201212000-0500:1.0,1.85671575341,1
:2016-07-04 201213000-0500:1.0,1.93577431344,1
:2016-07-04 201214000-0500:1.0,1.88902392178,1
:2016-07-04 201215000-0500:1.0,2.03284890734,1
:2016-07-04 201216000-0500:1.0,1.99833671668,1
:2016-07-04 201217000-0500:1.0,2.11930409609,1
:2016-07-04 201218000-0500:1.0,1.95536641297,1
:2016-07-04 201219000-0500:1.0,2.18704080025,1
:2016-07-04 201220000-0500:1.0,1.89724139886,1
:2016-07-04 201221000-0500:1.0,1.98598107126,1
:2016-07-04 201222000-0500:1.0,1.94934015214,1
:2016-07-04 201223000-0500:1.0,2.01106776459,1
:2016-07-04 201224000-0500:1.0,2.01957344929,1
:2016-07-04 201225000-0500:1.0,2.03480855477,1
:2016-07-04 201226000-0500:1.0,2.10242881801,1
:2016-07-04 201227000-0500:1.0,1.96965514808,1
:2016-07-04 201228000-0500:1.0,1.92871578056,1
:2016-07-04 201229000-0500:1.0,1.86530616631,1
:2016-07-04 201230000-0500:1.0,2.11593547861,1
:2016-07-04 201231000-0500:1.0,2.04086912276,1
:2016-07-04 201232000-0500:1.0,2.00652919898,1
:2016-07-04 201233000-0500:1.0,1.71813087709,1
:2016-07-04 201234000-0500:1.0,2.08951170835,1
:2016-07-04 201235000-0500:1.0,2.08131449018,1
:2016-07-04 201236000-0500:1.0,1.88194367436,1
:2016-07-04 201237000-0500:1.0,1.92358151831,1
:2016-07-04 201238000-0500:1.0,2.0580087588,1
:2016-07-04 201239000-0500:1.0,1.85333579463,1
:2016-07-04 201240000-0500:1.0,2.020678253,1
:2016-07-04 201241000-0500:1.0,1.97116618278,1
:2016-07-04 201242000-0500:1.0,2.11987359999,1
:2016-07-04 201243000-0500:1.0,2.14427965475,1
:2016-07-04 201244000-0500:1.0,1.9955487771,1
:2016-07-04 201245000-0500:1.0,1.99106527567,1
:2016-07-04 201246000-0500:1.0,2.14483979882,1
:2016-07-04 201247000-0500:1.0,1.89137658489,1
:2016-07-04 201248000-0500:1.0,2.21130091029,1
:2016-07-04 201249000-0500:1.0,2.04409308755,1
:2016-07-04 201250000-0500:1.0,1.97174129029,1
:2016-07-04 201251000-0500:1.0,2.09196937736,1
:2016-07-04 201252000-0500:1.0,2.00053712468,1
:2016-07-04 201253000-0500:1.0,1.88810673924,1
:2016-07-04 201254000-0500:1.0,2.06193027234,1
:2016-07-04 201255000-0500:1.0,1.98049001867,1
:2016-07-04 201256000-0500:1.0,2.20037767931,1
:2016-07-04 201257000-0500:1.0,1.95464149405,1
:2016-07-04 201258000-0500:1.0,1.91726421032,1
:2016-07-04 201259000-0500:1.0,1.92650210149,1
:2016-07-04 201300000-0500:1.0,1.99751402709,1
:2016-07-04 201301000-0500:1.0,1.97999267397,1
:2016-07-04 201302000-0500:1.0,1.99188087142,1
:2016-07-04 201303000-0500:1.0,2.08007475723,1
:2016-07-04 201304000-0500:1.0,2.03605874929,1
:2016-07-04 201305000-0500:1.0,2.01815042835,1
:2016-07-04 201306000-0500:1.0,2.05753419702,1
:2016-07-04 201307000-0500:1.0,1.97488113957,1
:2016-07-04 201308000-0500:1.0,2.05151183424,1
:2016-07-04 201309000-0500:1.0,1.83256468763,1
:2016-07-04 201310000-0500:1.0,1.9014079984,1
:2016-07-04 201311000-0500:1.0,1.94691010627,1
:2016-07-04 201312000-0500:1.0,2.01865365477,1
:2016-07-04 201313000-0500:1.0,1.97807592112,1
:2016-07-04 201314000-0500:1.0,1.96557566672,1
:2016-07-04 201315000-0500:1.0,1.98765428286,1
:2016-07-04 201316000-0500:1.0,2.04879442202,1
:2016-07-04 201317000-0500:1.0,2.01792488621,1
:2016-07-04 201318000-0500:1.0,1.9158558465,1
:2016-07-04 201319000-0500:1.0,2.17800362717,1
:2016-07-04 201320000-0500:1.0,1.95746975716,1
:2016-07-04 201321000-0500:1.0,2.0148856882,1
:2016-07-04 201322000-0500:1.0,1.89945293115,1
:2016-07-04 201323000-0500:1.0,1.99203443944,1
:2016-07-04 201324000-0500:1.0,2.05825592326,1
:2016-07-04 201325000-0500:1.0,2.01643106486,1
:2016-07-04 201326000-0500:1.0,2.07790790717,1
:2016-07-04 201327000-0500:1.0,1.97457331729,1
:2016-07-04 201328000-0500:1.0,1.94161779338,1
:2016-07-04 201329000-0500:1.0,2.0504451828,1
:2016-07-04 201330000-0500:1.0,2.0813459676,1
:2016-07-04 201331000-0500:1.0,2.08597574544,1
:2016-07-04 201332000-0500:1.0,1.94474926324,1
:2016-07-04 201333000-0500:1.0,2.03155856062,1
:2016-07-04 201334000-0500:1.0,1.98137809225,1
:2016-07-04 201335000-0500:1.0,2.02218900134,1
:2016-07-04 201336000-0500:1.0,2.00581656445,1
:2016-07-04 201337000-0500:1.0,1.96622738279,1
:2016-07-04 201338000-0500:1.0,2.01902524856,1
:2016-07-04 201339000-0500:1.0,2.10824300177,1
:2016-07-04 201340000-0500:1.0,2.05175269661,1
:2016-07-04 201341000-0500:1.0,2.08732293635,1
:2016-07-04 201342000-0500:1.0,2.05325094782,1
:2016-07-04 201343000-0500:1.0,1.90168873304,1
:2016-07-04 201344000-0500:1.0,2.05721777622,1
:2016-07-04 201345000-0500:1.0,1.95784474004,1
:2016-07-04 201346000-0500:1.0,1.88036523934,1
:2016-07-04 201347000-0500:1.0,2.01186592457,1
:2016-07-04 201348000-0500:1.0,1.95537481013,1
:2016-07-04 201349000-0500:1.0,1.96307252047,1
:2016-07-04 201350000-0500:1.0,2.14098834004,1
:2016-07-04 201351000-0500:1.0,2.07235147618,1
:2016-07-04 201352000-0500:1.0,1.95697579987,1
:2016-07-04 201353000-0500:1.0,2.01912056399,1
:2016-07-04 201354000-0500:1.0,2.04449952293,1
:2016-07-04 201355000-0500:1.0,2.06161102638,1
:2016-07-04 201356000-0500:1.0,2.0872895716,1
:2016-07-04 201357000-0500:1.0,2.08387666565,1
:2016-07-04 201358000-0500:1.0,1.83016425589,1
:2016-07-04 201359000-0500:1.0,2.05186750636,1
:2016-07-04 201400000-0500:1.0,1.82459877556,1
:2016-07-04 201401000-0500:1.0,2.14573391766,1
:2016-07-04 201402000-0500:1.0,2.11560764329,1
:2016-07-04 201403000-0500:1.0,1.96772524765,1
:2016-07-04 201404000-0500:1.0,1.9639211789,1
:2016-07-04 201405000-0500:1.0,2.01623760855,1
:2016-07-04 201406000-0500:1.0,1.96105223155,1
:2016-07-04 201407000-0500:1.0,1.99058540313,1
:2016-07-04 201408000-0500:1.0,2.18971641761,1
:2016-07-04 201409000-0500:1.0,2.14005175677,1
:2016-07-04 201410000-0500:1.0,1.85121682358,1
:2016-07-04 201411000-0500:1.0,1.92230218446,1
:2016-07-04 201412000-0500:1.0,2.04075169719,1
:2016-07-04 201413000-0500:1.0,1.93895502255,1
:2016-07-04 201414000-0500:1.0,2.10609052523,1
:2016-07-04 201415000-0500:1.0,2.03988658417,1
:2016-07-04 201416000-0500:1.0,1.75174752274,1
:2016-07-04 201417000-0500:1.0,1.89941690221,1
:2016-07-04 201418000-0500:1.0,1.91540110656,1
:2016-07-04 201419000-0500:1.0,1.85457643649,1
:2016-07-04 201420000-0500:1.0,1.85171351642,1
:2016-07-04 201421000-0500:1.0,1.98569005938,1
:2016-07-04 201422000-0500:1.0,2.07397780459,1
:2016-07-04 201423000-0500:1.0,1.98165832578,1
:2016-07-04 201424000-0500:1.0,1.9451902096,1
:2016-07-04 201425000-0500:1.0,2.02902159509,1
:2016-07-04 201426000-0500:1.0,1.92372500898,1
:2016-07-04 201427000-0500:1.0,1.95575370872,1
:2016-07-04 201428000-0500:1.0,2.03085208174,1
:2016-07-04 201429000-0500:1.0,2.0686729375,1
:2016-07-04 201430000-0500:1.0,1.94514598331,1
:2016-07-04 201431000-0500:1.0,1.92544845771,1
:2016-07-04 201432000-0500:1.0,2.11495079442,1
:2016-07-04 201433000-0500:1.0,2.11813870025,1
:2016-07-04 201434000-0500:1.0,1.75237954618,1
:2016-07-04 201435000-0500:1.0,1.93410769339,1
:2016-07-04 201436000-0500:1.0,1.91935519914,1
:2016-07-04 201437000-0500:1.0,2.13613443207,1
:2016-07-04 201438000-0500:1.0,1.862348275,1
:2016-07-04 201439000-0500:1.0,2.05542770026,1
:2016-07-04 201440000-0500:1.0,2.14168093575,1
:2016-07-04 201441000-0500:1.0,2.10548008514,1
:2016-07-04 201442000-0500:1.0,2.09481373262,1
:2016-07-04 201443000-0500:1.0,2.07544850029,1
:2016-07-04 201444000-0500:1.0,1.90366969667,1
:2016-07-04 201445000-0500:1.0,1.9630320417,1
:2016-07-04 201446000-0500:1.0,1.95469552695,1
:2016-07-04 201447000-0500:1.0,2.08220461327,1
:2016-07-04 201448000-0500:1.0,2.0631197165,1
:2016-07-04 201449000-0500:1.0,1.98699649648,1
:2016-07-04 201450000-0500:1.0,2.02771667021,1
:2016-07-04 201451000-0500:1.0,2.11918704488,1
:2016-07-04 201452000-0500:1.0,2.03939109539,1
:2016-07-04 201453000-0500:1.0,1.99296038791,1
:2016-07-04 201454000-0500:1.0,1.94636584811,1
:2016-07-04 201455000-0500:1.0,2.37817465658,1
:2016-07-04 201456000-0500:1.0,1.98060045771,1
:2016-07-04 201457000-0500:1.0,1.86604146765,1
:2016-07-04 201458000-0500:1.0,2.06001398488,1
:2016-07-04 201459000-0500:1.0,2.05015010476,1
:2016-07-04 201500000-0500:1.0,2.0437148742,1
:2016-07-04 201501000-0500:1.0,2.0232531228,1
:2016-07-04 201502000-0500:1.0,1.84490509803,1
:2016-07-04 201503000-0500:1.0,1.97118444554,1
:2016-07-04 201504000-0500:1.0,2.05016176146,1
:2016-07-04 201505000-0500:1.0,1.9119623283,1
:2016-07-04 201506000-0500:1.0,2.07676697905,1
:2016-07-04 201507000-0500:1.0,1.99205505858,1
:2016-07-04 201508000-0500:1.0,1.91089011993,1
:2016-07-04 201509000-0500:1.0,1.93762448918,1
:2016-07-04 201510000-0500:1.0,2.12956238618,1
:2016-07-04 201511000-0500:1.0,2.00990803545,1
:2016-07-04 201512000-0500:1.0,1.89833631699,1
:2016-07-04 201513000-0500:1.0,2.04014158314,1
:2016-07-04 201514000-0500:1.0,2.15175965784,1
:2016-07-04 201515000-0500:1.0,2.13797338894,1
:2016-07-04 201516000-0500:1.0,1.99013878469,1
:2016-07-04 201517000-0500:1.0,1.88895364082,1
:2016-07-04 201518000-0500:1.0,2.10111196078,1
:2016-07-04 201519000-0500:1.0,1.98332865205,1
:2016-07-04 201520000-0500:1.0,1.97647053506,1
:2016-07-04 201521000-0500:1.0,1.9563704596,1
:2016-07-04 201522000-0500:1.0,1.93014054898,1
:2016-07-04 201523000-0500:1.0,2.00889913892,1
:2016-07-04 201524000-0500:1.0,2.12651518033,1
:2016-07-04 201525000-0500:1.0,1.98859532197,1
:2016-07-04 201526000-0500:1.0,1.86856710586,1
:2016-07-04 201527000-0500:1.0,2.04947319415,1
:2016-07-04 201528000-0500:1.0,1.9827105099,1
:2016-07-04 201529000-0500:1.0,1.98768253592,1
:2016-07-04 201530000-0500:1.0,1.94054614137,1
:2016-07-04 201531000-0500:1.0,1.95377821082,1
:2016-07-04 201532000-0500:1.0,2.08005814437,1
:2016-07-04 201533000-0500:1.0,2.07199148215,1
:2016-07-04 201534000-0500:1.0,2.17494020933,1
:2016-07-04 201535000-0500:1.0,2.05641941871,1
:2016-07-04 201536000-0500:1.0,1.92388076725,1
:2016-07-04 201537000-0500:1.0,2.04148482013,1
:2016-07-04 201538000-0500:1.0,1.92327457524,1
:2016-07-04 201539000-0500:1.0,2.00000452112,1
:2016-07-04 201540000-0500:1.0,2.12590964987,1
